flow_duration,Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,total_fwd_packets,total_bwd_packets,total_length_fwd_packets,total_length_bwd_packets,fwd_packet_length_mean,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_std,bwd_packet_length_mean,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_std,flow_bytes_s,flow_packets_s,fwd_iat_mean,fwd_iat_max,fwd_iat_min,fwd_iat_std,bwd_iat_mean,bwd_iat_max,bwd_iat_min,bwd_iat_std,down_up_ratio,label
17593.860626220703,270,6,0.0175938606262207,284.19004255088487,284.19004255088487,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4398.465156555176,5,90.6,81.8400879764923,0,6697.799999999999,0.0879693031311035,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,25747.617855110173,284.19004255088487,4398.465156555176,14387.845993041992,524.9977111816406,6689.024906452391,0,0,0,0,0.0,BruteForce_HTTP
15917.062759399414,270,6,0.0159170627593994,314.1283084435524,314.1283084435524,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3979.2656898498535,5,90.6,81.8400879764923,0,6697.799999999999,0.079585313796997,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,28460.024744985843,314.1283084435524,3979.2656898498535,12814.044952392578,631.8092346191406,5911.211683567148,0,0,0,0,0.0,BruteForce_HTTP
25970.935821533203,324,6,0.0259709358215332,231.02748554117323,231.02748554117323,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,5194.187164306641,6,84.5,74.70943715488693,0,5581.5,0.1558256149291992,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,19521.82252822914,231.02748554117323,5194.187164306641,18687.963485717773,809.9079132080078,7566.724877598112,0,0,0,0,0.0,BruteForce_HTTP
30043.12515258789,324,6,0.0300431251525878,199.7129116736767,199.7129116736767,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,6008.625030517578,6,84.5,74.70943715488693,0,5581.5,0.1802587509155273,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,16875.74103642568,199.7129116736767,6008.625030517578,21900.89225769043,1465.0821685791016,8909.687539413286,0,0,0,0,0.0,BruteForce_HTTP
19349.098205566406,270,6,0.0193490982055664,258.4099758489822,258.4099758489822,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4837.274551391602,5,90.6,81.8400879764923,0,6697.799999999999,0.096745491027832,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,23411.943811917787,258.4099758489822,4837.274551391602,12677.907943725586,806.0932159423828,5347.735025422302,0,0,0,0,0.0,BruteForce_HTTP
26151.89552307129,270,6,0.0261518955230712,191.19073015525717,191.19073015525717,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6537.973880767822,5,90.6,81.8400879764923,0,6697.799999999999,0.1307594776153564,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,17321.880152066296,191.19073015525717,6537.973880767822,19982.09953308105,902.8911590576172,9092.192982255308,0,0,0,0,0.0,BruteForce_HTTP
28491.02020263672,270,6,0.0284910202026367,175.49389121338913,175.49389121338913,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7122.75505065918,5,90.6,81.8400879764923,0,6697.799999999999,0.1424551010131836,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,15899.746543933054,175.49389121338913,7122.75505065918,23756.980895996094,1122.9515075683594,11096.755965711754,0,0,0,0,0.0,BruteForce_HTTP
15703.201293945312,270,6,0.0157032012939453,318.4064132151099,318.4064132151099,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3925.800323486328,5,90.6,81.8400879764923,0,6697.799999999999,0.0785160064697265,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,28847.62103728896,318.4064132151099,3925.800323486328,12537.002563476562,689.9833679199219,5762.218849045228,0,0,0,0,0.0,BruteForce_HTTP
25186.06185913086,270,6,0.0251860618591308,198.5225013726121,198.5225013726121,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6296.515464782715,5,90.6,81.8400879764923,0,6697.799999999999,0.1259303092956543,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,17986.13862435866,198.5225013726121,6296.515464782715,21664.142608642574,532.8655242919922,10276.817569823736,0,0,0,0,0.0,BruteForce_HTTP
36112.78533935547,270,6,0.0361127853393554,138.45511923310534,138.45511923310534,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,9028.196334838867,5,90.6,81.8400879764923,0,6697.799999999999,0.1805639266967773,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,12544.033802519343,138.45511923310534,9028.196334838867,28929.94880676269,535.9649658203125,13451.08567414677,0,0,0,0,0.0,BruteForce_HTTP
33727.169036865234,324,6,0.0337271690368652,177.89812105017603,177.89812105017603,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,6745.433807373047,6,84.5,74.70943715488693,0,5581.5,0.2023630142211914,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,15032.391228739874,177.89812105017603,6745.433807373047,24605.98945617676,840.9023284912109,10023.143563657482,0,0,0,0,0.0,BruteForce_HTTP
36632.06100463867,324,6,0.0366320610046386,163.7909480233784,163.7909480233784,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,7326.412200927734,6,84.5,74.70943715488693,0,5581.5,0.219792366027832,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,13840.335107975476,163.7909480233784,7326.412200927734,25463.104248046875,1257.8964233398438,10245.308089120892,0,0,0,0,0.0,BruteForce_HTTP
2143.85986328125,108,6,0.0021438598632812,932.8967971530247,932.8967971530247,0.0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,108,54,54,54.0,0.0,108,2143.85986328125,2,54.0,0.0,0,0.0,0.0042877197265625,2,0,108,0,54.0,54,54,0.0,0,0,0,0,50376.42704626334,932.8967971530247,2143.85986328125,2143.85986328125,2143.85986328125,0.0,0,0,0,0,0.0,BruteForce_HTTP
27420.997619628903,270,6,0.0274209976196289,182.34201648523631,182.34201648523631,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6855.249404907227,5,90.6,81.8400879764923,0,6697.799999999999,0.1371049880981445,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,16520.18669356241,182.34201648523631,6855.249404907227,23413.896560668945,447.988510131836,11085.867703378648,0,0,0,0,0.0,BruteForce_HTTP
23811.10191345215,270,6,0.0238111019134521,209.98608204583917,209.98608204583917,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5952.775478363037,5,90.6,81.8400879764923,0,6697.799999999999,0.1190555095672607,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,19024.739033353024,209.98608204583917,5952.775478363037,19845.962524414062,821.1135864257812,9275.227193149689,0,0,0,0,0.0,BruteForce_HTTP
28136.9686126709,270,6,0.0281369686126709,177.70215650552896,177.70215650552896,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7034.242153167725,5,90.6,81.8400879764923,0,6697.799999999999,0.1406848430633545,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,16099.815379400923,177.70215650552896,7034.242153167725,24739.98069763184,442.9817199707031,11826.24800221164,0,0,0,0,0.0,BruteForce_HTTP
31221.866607666016,324,6,0.031221866607666,192.17300731554596,192.17300731554596,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,6244.373321533203,6,84.5,74.70943715488693,0,5581.5,0.1873311996459961,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,16238.61911816363,192.17300731554596,6244.373321533203,22917.98591613769,479.9365997314453,9454.52883893112,0,0,0,0,0.0,BruteForce_HTTP
23989.91584777832,270,6,0.0239899158477783,208.4209061726677,208.4209061726677,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5997.47896194458,5,90.6,81.8400879764923,0,6697.799999999999,0.1199495792388916,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,18882.934099243696,208.4209061726677,5997.47896194458,15544.891357421877,842.0944213867188,6774.636241415605,0,0,0,0,0.0,BruteForce_HTTP
34358.02459716797,324,6,0.0343580245971679,174.6316928969939,174.6316928969939,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,6871.604919433594,6,84.5,74.70943715488693,0,5581.5,0.2061481475830078,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,14756.378049795989,174.6316928969939,6871.604919433594,25725.8415222168,609.1594696044922,10653.592521762135,0,0,0,0,0.0,BruteForce_HTTP
44070.95909118652,324,6,0.0440709590911865,136.14407591142944,136.14407591142944,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,8814.191818237305,6,84.5,74.70943715488693,0,5581.5,0.2644257545471191,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,11504.174414515788,136.14407591142944,8814.191818237305,29908.180236816406,426.7692565917969,12138.262131438454,0,0,0,0,0.0,BruteForce_HTTP
19393.9208984375,270,6,0.0193939208984375,257.8127458693942,257.8127458693942,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4848.480224609375,5,90.6,81.8400879764923,0,6697.799999999999,0.0969696044921875,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,23357.83477576711,257.8127458693942,4848.480224609375,15748.977661132812,573.8735198974609,7321.155861444355,0,0,0,0,0.0,BruteForce_HTTP
22604.942321777344,270,6,0.0226049423217773,221.19056659494575,221.19056659494575,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5651.235580444336,5,90.6,81.8400879764923,0,6697.799999999999,0.1130247116088867,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,20039.86533350209,221.19056659494575,5651.235580444336,19250.154495239258,648.9753723144531,9082.806065731327,0,0,0,0,0.0,BruteForce_HTTP
32989.9787902832,270,6,0.0329899787902832,151.56117655561175,151.56117655561175,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,8247.4946975708,5,90.6,81.8400879764923,0,6697.799999999999,0.164949893951416,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,13731.442595938426,151.56117655561175,8247.4946975708,26494.02618408203,853.0616760253906,12204.207771972902,0,0,0,0,0.0,BruteForce_HTTP
28521.06094360352,270,6,0.0285210609436035,175.30904652834667,175.30904652834667,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7130.265235900879,5,90.6,81.8400879764923,0,6697.799999999999,0.1426053047180175,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,15882.999615468209,175.30904652834667,7130.265235900879,24232.86437988281,765.0852203369141,11429.598890727826,0,0,0,0,0.0,BruteForce_HTTP
21405.22003173828,270,6,0.0214052200317382,233.587881488082,233.587881488082,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5351.30500793457,5,90.6,81.8400879764923,0,6697.799999999999,0.1070261001586914,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,21163.062062820227,233.587881488082,5351.30500793457,16885.995864868164,402.9273986816406,7756.083275185158,0,0,0,0,0.0,BruteForce_HTTP
31579.01763916016,270,6,0.0315790176391601,158.33298100443935,158.33298100443935,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7894.754409790039,5,90.6,81.8400879764923,0,6697.799999999999,0.1578950881958007,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,14344.968079002205,158.33298100443935,7894.754409790039,19833.087921142574,427.9613494873047,9048.312249967576,0,0,0,0,0.0,BruteForce_HTTP
22211.07482910156,270,6,0.0222110748291015,225.1129240017175,225.1129240017175,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5552.768707275391,5,90.6,81.8400879764923,0,6697.799999999999,0.1110553741455078,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,20395.230914555603,225.1129240017175,5552.768707275391,17104.148864746094,396.9669342041016,7905.391843623147,0,0,0,0,0.0,BruteForce_HTTP
19885.06317138672,270,6,0.0198850631713867,251.4450146275958,251.4450146275958,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4971.26579284668,5,90.6,81.8400879764923,0,6697.799999999999,0.0994253158569336,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22780.91832526018,251.4450146275958,4971.26579284668,16300.91667175293,544.0711975097656,7595.795700355357,0,0,0,0,0.0,BruteForce_HTTP
24065.97137451172,270,6,0.0240659713745117,207.7622349910838,207.7622349910838,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6016.49284362793,5,90.6,81.8400879764923,0,6697.799999999999,0.1203298568725586,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,18823.258490192195,207.7622349910838,6016.49284362793,19968.032836914062,811.1000061035156,9314.105755492112,0,0,0,0,0.0,BruteForce_HTTP
30357.12242126465,270,6,0.0303571224212646,164.70599323002978,164.70599323002978,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7589.280605316162,5,90.6,81.8400879764923,0,6697.799999999999,0.1517856121063232,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,14922.362986640695,164.70599323002978,7589.280605316162,26355.981826782227,691.8907165527344,12520.182659409698,0,0,0,0,0.0,BruteForce_HTTP
16270.160675048828,270,6,0.0162701606750488,307.31104012191906,307.31104012191906,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4067.540168762207,5,90.6,81.8400879764923,0,6697.799999999999,0.0813508033752441,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,27842.380235045865,307.31104012191906,4067.540168762207,11517.047882080078,629.9018859863281,5017.329693763341,0,0,0,0,0.0,BruteForce_HTTP
19828.79638671875,270,6,0.0198287963867187,252.1585225086572,252.1585225086572,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4957.199096679688,5,90.6,81.8400879764923,0,6697.799999999999,0.0991439819335937,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22845.56213928434,252.1585225086572,4957.199096679688,13540.983200073242,651.8363952636719,5901.5523555527725,0,0,0,0,0.0,BruteForce_HTTP
23070.8122253418,270,6,0.0230708122253417,216.72405597007213,216.72405597007213,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5767.703056335449,5,90.6,81.8400879764923,0,6697.799999999999,0.1153540611267089,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,19635.199470888536,216.72405597007213,5767.703056335449,18506.05010986328,864.0289306640625,8505.0715747503,0,0,0,0,0.0,BruteForce_HTTP
25450.94490051269,270,6,0.0254509449005126,196.4563602469344,196.4563602469344,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6362.736225128174,5,90.6,81.8400879764923,0,6697.799999999999,0.1272547245025634,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,17798.946238372257,196.4563602469344,6362.736225128174,21228.790283203125,560.9989166259766,9935.12483926456,0,0,0,0,0.0,BruteForce_HTTP
20282.983779907227,270,6,0.0202829837799072,246.51205435332008,246.51205435332008,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5070.745944976807,5,90.6,81.8400879764923,0,6697.799999999999,0.1014149188995361,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22333.9921244108,246.51205435332008,5070.745944976807,15679.83627319336,792.0265197753906,7118.664847671668,0,0,0,0,0.0,BruteForce_HTTP
28625.0114440918,270,6,0.0286250114440917,174.67241925005413,174.67241925005413,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7156.252861022949,5,90.6,81.8400879764923,0,6697.799999999999,0.1431250572204589,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,15825.321184054905,174.67241925005413,7156.252861022949,25157.21321105957,360.9657287597656,12040.767572183951,0,0,0,0,0.0,BruteForce_HTTP
15199.899673461914,270,6,0.0151998996734619,328.9495396295076,328.9495396295076,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,3799.9749183654794,5,90.6,81.8400879764923,0,6697.799999999999,0.0759994983673095,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,29802.82829043339,328.9495396295076,3799.9749183654794,11685.13298034668,553.8463592529297,5308.778728695862,0,0,0,0,0.0,BruteForce_HTTP
28923.98834228516,270,6,0.0289239883422851,172.86689307263674,172.86689307263674,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,7230.997085571289,5,90.6,81.8400879764923,0,6697.799999999999,0.1446199417114257,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,15661.74051238089,172.86689307263674,7230.997085571289,20889.0438079834,508.0699920654297,9501.235019983991,0,0,0,0,0.0,BruteForce_HTTP
20447.969436645508,270,6,0.0204479694366455,244.52305719116188,244.52305719116188,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5111.992359161377,5,90.6,81.8400879764923,0,6697.799999999999,0.1022398471832275,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22153.78898151927,244.52305719116188,5111.992359161377,14382.123947143557,1652.0023345947266,6193.278347670278,0,0,0,0,0.0,BruteForce_HTTP
23957.96775817871,270,6,0.0239579677581787,208.6988366654393,208.6988366654393,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5989.491939544678,5,90.6,81.8400879764923,0,6697.799999999999,0.1197898387908935,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,18908.114601888803,208.6988366654393,5989.491939544678,18923.044204711918,941.9918060302734,8639.735516952194,0,0,0,0,0.0,BruteForce_HTTP
17138.004302978516,270,6,0.0171380043029785,291.74925572465986,291.74925572465986,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4284.501075744629,5,90.6,81.8400879764923,0,6697.799999999999,0.0856900215148925,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,26432.482568654184,291.74925572465986,4284.501075744629,12514.829635620115,802.9937744140625,5512.702976487549,0,0,0,0,0.0,BruteForce_HTTP
21012.067794799805,270,6,0.0210120677947998,237.9584936061091,237.9584936061091,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5253.016948699951,5,90.6,81.8400879764923,0,6697.799999999999,0.105060338973999,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,21559.03952071348,237.9584936061091,5253.016948699951,17331.838607788086,843.048095703125,8063.878725035033,0,0,0,0,0.0,BruteForce_HTTP
21994.829177856445,270,6,0.0219948291778564,227.326157414935,227.326157414935,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5498.707294464111,5,90.6,81.8400879764923,0,6697.799999999999,0.1099741458892822,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,20595.749861793112,227.326157414935,5498.707294464111,18455.982208251957,433.92181396484375,8683.99740856404,0,0,0,0,0.0,BruteForce_HTTP
20094.871520996094,270,6,0.020094871520996,248.8197048075554,248.8197048075554,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5023.717880249023,5,90.6,81.8400879764923,0,6697.799999999999,0.1004743576049804,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22543.06525556452,248.8197048075554,5023.717880249023,16103.029251098633,756.0253143310547,7402.0751040390915,0,0,0,0,0.0,BruteForce_HTTP
17929.0771484375,270,6,0.0179290771484375,278.87659574468086,278.87659574468086,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4482.269287109375,5,90.6,81.8400879764923,0,6697.799999999999,0.0896453857421875,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,25266.219574468087,278.87659574468086,4482.269287109375,12733.936309814451,904.083251953125,5608.225064258739,0,0,0,0,0.0,BruteForce_HTTP
19446.849822998047,270,6,0.019446849822998,257.111051173283,257.111051173283,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4861.712455749512,5,90.6,81.8400879764923,0,6697.799999999999,0.0972342491149902,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,23294.26123629944,257.111051173283,4861.712455749512,14173.030853271484,972.9862213134766,6235.665001911508,0,0,0,0,0.0,BruteForce_HTTP
29101.133346557617,324,6,0.0291011333465576,206.17753709271744,206.17753709271744,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,5820.226669311523,6,84.5,74.70943715488693,0,5581.5,0.1746068000793457,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,17422.001884334626,206.17753709271744,5820.226669311523,21204.94842529297,559.0915679931641,8659.21905366508,0,0,0,0,0.0,BruteForce_HTTP
17417.90771484375,270,6,0.0174179077148437,287.0608848007008,287.0608848007008,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,4354.4769287109375,5,90.6,81.8400879764923,0,6697.799999999999,0.0870895385742187,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,26007.716162943496,287.0608848007008,4354.4769287109375,12750.864028930664,461.1015319824219,5695.916788179349,0,0,0,0,0.0,BruteForce_HTTP
29002.18963623047,324,6,0.0290021896362304,206.8809312419848,206.8809312419848,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,507,54,237,84.5,74.70943715488693,507,5800.437927246094,6,84.5,74.70943715488693,0,5581.5,0.1740131378173828,6,0,507,0,84.5,237,54,74.70943715488693,0,0,0,0,17481.438689947718,206.8809312419848,5800.437927246094,19836.1873626709,771.0456848144531,8018.907364046567,0,0,0,0,0.0,BruteForce_HTTP
24631.023406982426,270,6,0.0246310234069824,202.99603136192044,202.99603136192044,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,6157.7558517456055,5,90.6,81.8400879764923,0,6697.799999999999,0.1231551170349121,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,18391.44044138999,202.99603136192044,6157.7558517456055,21429.06188964844,324.9645233154297,10213.689135126158,0,0,0,0,0.0,BruteForce_HTTP
20218.1339263916,270,6,0.0202181339263916,247.30274407141425,247.30274407141425,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,5054.5334815979,5,90.6,81.8400879764923,0,6697.799999999999,0.101090669631958,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,22405.62861287013,247.30274407141425,5054.5334815979,16708.1356048584,606.0600280761719,7787.889861790017,0,0,0,0,0.0,BruteForce_HTTP
34018.99337768555,270,6,0.0340189933776855,146.97671810829374,146.97671810829374,0.0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,453,54,237,90.6,81.8400879764923,453,8504.748344421387,5,90.6,81.8400879764923,0,6697.799999999999,0.1700949668884277,5,0,453,0,90.6,237,54,81.8400879764923,0,0,0,0,13316.090660611411,146.97671810829374,8504.748344421387,30402.89878845215,359.0583801269531,14614.508265447004,0,0,0,0,0.0,BruteForce_HTTP
